thisRow.t,notes,response_time,cue_type,Image_vividness,participant_id,gender,age,session,date,expName,Unnamed: 11
,,2.6300556000787765,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.301045599859208,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.2825253999326378,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.3396973998751491,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,2.1655598001088947,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.6627700000535697,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.1981780000496656,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.3929330999962986,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.393497799988836,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.2723795000929383,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.6979972999542952,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,2.176465700147673,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,0.7570915000978857,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.303656800184399,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.2608497999608517,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.0834277998656034,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.2521533998660743,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.2054814000148326,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,0.982896100031212,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.2800628000404686,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.254784199874848,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.0150419999845326,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,2.079587100073695,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.3181523000821471,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.0475733999628574,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,0.5798555000219494,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.2503789002075791,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,6.127502500079572,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,4.978173499926925,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.8231370002031329,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.4051916999742389,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.7109609001781791,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.6165928000118583,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,2.075476299971342,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.5600778998341411,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,0.578238399932161,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.5892312999349087,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,0.6464829000178725,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.658658199943602,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.0330914000514897,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.0959697000216693,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.473100199829787,mental_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.3007785000372678,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.6242116999346763,no_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,0.969325200188905,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,1.7010941000189632,visual_cue,,2.0,f,27.0,1.0,2023-11-02_17h46.36.907,visual-search,
,,,,3.0,,,,,,,
,,0.8854741000104696,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.3040416999720037,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.1750537001062185,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.500420199939981,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.0293070999905467,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.139535499969497,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.8176927999593318,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.0176304001361132,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.8407238000072539,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.6335787998978049,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.5438495001289994,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.8246978998649865,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.8882626001723111,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.7592849000357091,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,2.656067500123754,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.7421426000073552,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.6568399001844227,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.0766614000312984,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.8341791001148522,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.1525097999256104,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.9625850000884384,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.6998405000194907,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.6446831000503153,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.8603980999905616,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.953329199925065,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.9782007001340388,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.9686241000890732,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.4532737000845373,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.1695912999566644,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.96167270001024,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.922504600137472,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.0541322999633849,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.7688326998613775,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.6358126001432538,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.7242228998802602,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.6979802001733333,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.30401030019857,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.6820352000650018,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.8508697999641299,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.9432149999774992,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.3272269000299275,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.7916508999187499,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,7.385784700047225,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.8516671999823302,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.4794866999145595,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.8944083000533285,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,2.5736941001378,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.5056493999436498,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.322936000069603,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,2.251871299929917,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.6416740000713617,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.5736006998922676,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.1011431000661105,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,3.3935046000406146,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.080963599961251,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,0.8919279000256211,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.7532083000987768,mental_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.0046739000827074,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.623758900212124,visual_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,1.1653119002003225,no_cue,,3.0,m,25.0,1.0,2023-11-04_14h09.58.511,visual-search,
,,,,2.0,,,,,,,
,,1.7022846001200378,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.3902545999735594,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.8444052999839187,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.8602708999533206,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.3042162999045104,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.3116629999130964,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.01954590016976,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.9144186000339688,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.166501000057906,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,2.0789846000261605,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.7174024998676032,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.1234224000945687,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.2297335001640022,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.7341721998527646,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.9080555001273752,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.1109573999419808,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.2255132999271154,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.4990976999979466,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.4206363002303988,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.816956500057131,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.3857523000333458,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,2.2781241999473423,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.1903280999977142,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.6257292998488992,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.942782599944621,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.4370787998195737,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.9799454999156296,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.875764099881053,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.8666195999830961,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.4172341001685709,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.5030971998348832,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.3335492999758571,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.7406651999335736,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.0406253000255674,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.6915692999027669,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.5828430999536067,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.1522330997977406,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.4373608001042157,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.4356187998782843,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.9110611998476088,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.4242231000680476,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.041421900037676,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.7342369998805225,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.4156360998749733,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,2.5325160999782383,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.4711691001430154,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.3575027000624686,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.683061599964276,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.6506909998133779,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.275597299914807,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,3.397120399866253,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.4866377001162618,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.4244555998593569,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.957476600073278,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.8272454000543803,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.8753405001480132,no_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.8826797001529485,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.503284100210294,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,0.7167169000022113,mental_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,1.5166724999435246,visual_cue,,4.0,m,25.0,1.0,2023-11-04_14h31.49.574,visual-search,
,,,,4.0,,,,,,,
,,1.3376581000629812,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,4.76922670006752,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.8545054998248816,no_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.8913700999692082,visual_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.7265882999636233,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.4991520999465137,no_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,1.5564315000083295,no_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,1.005632999818772,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.7508203000761569,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,1.0954605001024902,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.592451199889183,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.5601252000778913,visual_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.8183619999326766,no_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.8939622000325471,no_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,2.249812699854374,no_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.9544618998188524,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.6447723000310361,visual_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.5966832998674363,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.9557622000575066,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.5823202999308705,visual_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.6065541000571102,visual_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.6221727000083774,mental_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
,,0.6814663000404835,visual_cue,,5.0,m,25.0,1.0,2023-11-04_14h46.11.662,visual-search,
