thisRow.t,notes,response_time,participant,session,date,expName,psychopyVersion,
,,6.304774541640654,v,001,2023-10-04_10h40.56.550,visual-search,2020.2.8,
,,1.282026249973569,v,001,2023-10-04_10h40.56.550,visual-search,2020.2.8,
,,0.8678555416991003,v,001,2023-10-04_10h40.56.550,visual-search,2020.2.8,
,,1.1412014583474956,v,001,2023-10-04_10h40.56.550,visual-search,2020.2.8,
