thisRow.t,notes,response_time,participant,session,date,expName,psychopyVersion,
,,34.14083519997075,2,001,2023-10-04_09h28.49.294,visual-search,2020.2.8,
,,47.0545562999323,2,001,2023-10-04_09h28.49.294,visual-search,2020.2.8,
,,6.877297200029716,2,001,2023-10-04_09h28.49.294,visual-search,2020.2.8,
,,4.501725099980831,2,001,2023-10-04_09h28.49.294,visual-search,2020.2.8,
