thisRow.t,notes,response_time,participant,session,date,expName,psychopyVersion,
,,1.6572557999752462,zuzanna,001,2023-10-04_08h36.54.680,visual-search,2020.2.8,
,,3.012846899917349,zuzanna,001,2023-10-04_08h36.54.680,visual-search,2020.2.8,
,,0.9979382997844368,zuzanna,001,2023-10-04_08h36.54.680,visual-search,2020.2.8,
,,2.276817000005394,zuzanna,001,2023-10-04_08h36.54.680,visual-search,2020.2.8,
