thisRow.t,notes,response_time,participant,session,date,expName,psychopyVersion,
,,1.2574503000359982,3,001,2023-10-04_09h34.28.060,visual-search,2020.2.8,
,,1.6990104001015425,3,001,2023-10-04_09h34.28.060,visual-search,2020.2.8,
,,1.6506713998969644,3,001,2023-10-04_09h34.28.060,visual-search,2020.2.8,
,,0.9258316999766976,3,001,2023-10-04_09h34.28.060,visual-search,2020.2.8,
